,Unnamed: 0,Unnamed: 0.1,Position,PC,EPC,Wastage,Variance,Checkers,6,5,4,3,2,1,CG,Description,Matussek,7N+1,EPC - 7N+1,Ace+Deuce,A+D/2+T/4,REPC,ODD C,AdjCG,REPC?,Double0,PREDICTION,High,Medium,Low,Rollish,acedeuce
133,133,133,011010C,11.0,17.0,6.0,0.24,3.0,0.0,1.0,1.0,0.0,1.0,0.0,3.7,Medium,,15.0,2.0,1.0,0.5,,1.0,3.2,,False,,False,True,False,False,1.0
134,134,134,002003A,11.0,23.2,12.2,0.24,5.0,0.0,0.0,2.0,0.0,0.0,3.0,2.2,Rollish,,22.0,1.2,3.0,3.0,,1.0,1.7,,False,,False,False,False,True,3.0
135,135,135,101001C,11.0,17.1,6.1,0.26,3.0,1.0,0.0,1.0,0.0,0.0,1.0,3.7,Medium,,15.0,2.1,1.0,1.0,,1.0,3.2,,False,,False,True,False,False,1.0
136,136,136,10239,11.0,23.6,12.6,0.26,6.0,0.0,0.0,1.0,0.0,2.0,3.0,1.8,Rollish,,22.0,1.6,5.0,4.0,,0.0,1.8,,False,,False,False,False,True,5.0
137,137,137,020001C,11.0,17.9,6.9,0.27,3.0,0.0,2.0,0.0,0.0,0.0,1.0,3.7,Medium,,15.0,2.9,1.0,1.0,,1.0,3.2,,False,,False,True,False,False,1.0
138,138,138,002100C,11.0,17.3,6.3,0.28,3.0,0.0,0.0,2.0,1.0,0.0,0.0,3.7,Medium,,15.0,2.3,0.0,0.25,,1.0,3.2,,False,,False,True,False,False,0.0
139,139,139,110000D,11.0,16.0,5.0,0.29,2.0,1.0,1.0,0.0,0.0,0.0,0.0,5.5,High,,8.0,8.0,0.0,0.0,,0.0,5.5,,False,,True,False,False,False,0.0
140,140,140,2058,11.0,29.2,18.2,0.29,7.0,0.0,0.0,0.0,2.0,0.0,5.0,1.6,Rollish,,29.0,0.2,5.0,5.5,,1.0,1.1,,False,,False,False,False,True,5.0
141,141,141,100068,11.0,29.2,18.2,0.29,7.0,0.0,1.0,0.0,0.0,0.0,6.0,1.6,Rollish,,29.0,0.2,6.0,6.0,,1.0,1.1,,False,,False,False,False,True,6.0
142,142,142,1167,11.0,29.2,18.2,0.29,8.0,0.0,0.0,0.0,1.0,1.0,6.0,1.4,Rollish,,29.0,0.2,7.0,6.75,,0.0,1.4,,False,,False,False,False,True,7.0
143,143,143,100110C,11.0,17.0,6.0,0.3,3.0,1.0,0.0,0.0,1.0,1.0,0.0,3.7,High,,15.0,2.0,1.0,0.75,,1.0,3.2,,False,,True,False,False,False,1.0
144,144,144,010111B,11.0,18.3,7.3,0.3,4.0,0.0,1.0,0.0,1.0,1.0,1.0,2.8,Medium,,15.0,3.3,2.0,1.75,,0.0,2.8,,False,,False,True,False,False,2.0
145,145,145,10158,11.0,29.0,18.0,0.3,7.0,0.0,0.0,1.0,0.0,1.0,5.0,1.6,Rollish,,29.0,0.0,6.0,5.5,,1.0,1.1,,False,,False,False,False,True,6.0
146,146,146,1248,11.0,29.0,18.0,0.3,7.0,0.0,0.0,0.0,1.0,2.0,4.0,1.6,Rollish,,29.0,0.0,6.0,5.25,,1.0,1.1,,False,,False,False,False,True,6.0
147,147,147,438,11.0,29.1,18.1,0.3,7.0,0.0,0.0,0.0,0.0,4.0,3.0,1.6,Rollish,,29.0,0.1,7.0,5.0,,1.0,1.1,,False,,False,False,False,True,7.0
148,148,148,357,11.0,29.1,18.1,0.3,8.0,0.0,0.0,0.0,0.0,3.0,5.0,1.4,Rollish,,29.0,0.1,8.0,6.5,,0.0,1.4,,False,,False,False,False,True,8.0
149,149,149,100021B,11.0,20.1,9.1,0.31,4.0,1.0,0.0,0.0,0.0,2.0,1.0,2.8,Medium,,15.0,5.1,3.0,2.0,,0.0,2.8,,False,,False,True,False,False,3.0
150,150,150,100102B,11.0,20.6,9.6,0.31,4.0,1.0,0.0,0.0,1.0,0.0,2.0,2.8,Medium,,15.0,5.6,2.0,2.25,,0.0,2.8,,False,,False,True,False,False,2.0
151,151,151,010200C,11.0,17.2,6.2,0.32,3.0,0.0,1.0,0.0,2.0,0.0,0.0,3.7,High,,15.0,2.2,0.0,0.5,,1.0,3.2,,False,,True,False,False,False,0.0
152,152,152,011002B,11.0,20.0,9.0,0.36,4.0,0.0,1.0,1.0,0.0,0.0,2.0,2.8,High,,15.0,5.0,2.0,2.0,,0.0,2.8,,False,,True,False,False,False,2.0
153,153,153,010030B,11.0,20.0,9.0,0.37,4.0,0.0,1.0,0.0,0.0,3.0,0.0,2.8,High,,15.0,5.0,3.0,1.5,,0.0,2.8,,False,,True,False,False,False,3.0
154,154,154,100149,11.0,24.8,13.8,0.37,6.0,0.0,1.0,0.0,0.0,1.0,4.0,1.8,Medium,,22.0,2.8,5.0,4.5,,0.0,1.8,,False,,False,True,False,False,5.0
155,155,155,002011B,11.0,18.8,7.8,0.38,4.0,0.0,0.0,2.0,0.0,1.0,1.0,2.8,High,,15.0,3.8,2.0,1.5,,0.0,2.8,,False,,True,False,False,False,2.0
156,156,156,001201B,11.0,19.0,8.0,0.39,4.0,0.0,0.0,1.0,2.0,0.0,1.0,2.8,High,,15.0,4.0,1.0,1.5,,0.0,2.8,,False,,True,False,False,False,1.0
157,157,157,001120B,11.0,19.1,8.1,0.39,4.0,0.0,0.0,1.0,1.0,2.0,0.0,2.8,High,,15.0,4.1,2.0,1.25,,0.0,2.8,,False,,True,False,False,False,2.0
158,158,158,11049,11.0,24.7,13.7,0.39,6.0,0.0,0.0,1.0,1.0,0.0,4.0,1.8,Medium,,22.0,2.7,4.0,4.25,,0.0,1.8,,False,,False,True,False,False,4.0
159,159,159,1086,11.0,36.0,25.0,0.39,9.0,0.0,0.0,0.0,1.0,0.0,8.0,1.2,Rollish,,36.0,0.0,8.0,8.25,,1.0,0.7,,False,,False,False,False,True,8.0
160,160,160,276,11.0,36.0,25.0,0.39,9.0,0.0,0.0,0.0,0.0,2.0,7.0,1.2,Rollish,,36.0,0.0,9.0,8.0,,1.0,0.7,,False,,False,False,False,True,9.0
161,161,161,195,11.0,36.0,25.0,0.39,10.0,0.0,0.0,0.0,0.0,1.0,9.0,1.1,Rollish,,36.0,0.0,10.0,9.5,,0.0,1.1,,False,,False,False,False,True,10.0
162,162,162,519,11.0,23.7,12.7,0.4,6.0,0.0,0.0,0.0,0.0,5.0,1.0,1.8,Medium,,22.0,1.7,6.0,3.5,,0.0,1.8,,False,,False,True,False,False,6.0
163,163,163,1000059,11.0,26.8,15.8,0.41,6.0,1.0,0.0,0.0,0.0,0.0,5.0,1.8,Medium,,22.0,4.8,5.0,5.0,,0.0,1.8,,False,,False,True,False,False,5.0
164,164,164,10077,11.0,30.6,19.6,0.41,8.0,0.0,0.0,1.0,0.0,0.0,7.0,1.4,Medium,,29.0,1.6,7.0,7.0,,0.0,1.4,,False,,False,True,False,False,7.0
165,165,165,000310B,11.0,19.6,8.6,0.47,4.0,0.0,0.0,0.0,3.0,1.0,0.0,2.8,High,,15.0,4.6,1.0,1.25,,0.0,2.8,,False,,True,False,False,False,1.0
166,166,166,00000B4,11.0,43.0,32.0,0.48,11.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,Rollish,,43.0,0.0,11.0,11.0,,1.0,0.5,,False,,False,False,False,True,11.0
167,167,167,010112A,12.0,22.6,10.6,0.19,5.0,0.0,1.0,0.0,1.0,1.0,2.0,2.4,Rollish,,22.0,0.6,3.0,2.75,,1.0,1.9,,False,,False,False,False,True,3.0
168,168,168,001202A,12.0,22.8,10.8,0.19,5.0,0.0,0.0,1.0,2.0,0.0,2.0,2.4,Rollish,,22.0,0.8,2.0,2.5,,1.0,1.9,,False,,False,False,False,True,2.0
169,169,169,000311A,12.0,22.8,10.8,0.19,5.0,0.0,0.0,0.0,3.0,1.0,1.0,2.4,Rollish,,22.0,0.8,2.0,2.25,,1.0,1.9,,False,,False,False,False,True,2.0
170,170,170,002012A,12.0,22.9,10.9,0.19,5.0,0.0,0.0,2.0,0.0,1.0,2.0,2.4,Rollish,,22.0,0.9,3.0,2.5,,1.0,1.9,,False,,False,False,False,True,3.0
171,171,171,001121A,12.0,22.5,10.5,0.2,5.0,0.0,0.0,1.0,1.0,2.0,1.0,2.4,Rollish,,22.0,0.5,3.0,2.25,,1.0,1.9,,False,,False,False,False,True,3.0
172,172,172,100022A,12.0,22.6,10.6,0.2,5.0,1.0,0.0,0.0,0.0,2.0,2.0,2.4,Rollish,,22.0,0.6,4.0,3.0,,1.0,1.9,,False,,False,False,False,True,4.0
173,173,173,011003A,12.0,23.0,11.0,0.21,5.0,0.0,1.0,1.0,0.0,0.0,3.0,2.4,Rollish,,22.0,1.0,3.0,3.0,,1.0,1.9,,False,,False,False,False,True,3.0
174,174,174,2229,12.0,22.9,10.9,0.21,6.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,Rollish,,22.0,0.9,4.0,3.5,,0.0,2.0,,False,,False,False,False,True,4.0
175,175,175,11139,12.0,23.2,11.2,0.21,6.0,0.0,0.0,1.0,1.0,1.0,3.0,2.0,Rollish,,22.0,1.2,4.0,3.75,,0.0,2.0,,False,,False,False,False,True,4.0
176,176,176,000230A,12.0,22.7,10.7,0.22,5.0,0.0,0.0,0.0,2.0,3.0,0.0,2.4,Rollish,,22.0,0.7,3.0,2.0,,1.0,1.9,,False,,False,False,False,True,3.0
177,177,177,100103A,12.0,22.8,10.8,0.23,5.0,1.0,0.0,0.0,1.0,0.0,3.0,2.4,Rollish,,22.0,0.8,3.0,3.25,,1.0,1.9,,False,,False,False,False,True,3.0
178,178,178,010031A,12.0,22.7,10.7,0.25,5.0,0.0,1.0,0.0,0.0,3.0,1.0,2.4,Rollish,,22.0,0.7,4.0,2.5,,1.0,1.9,,False,,False,False,False,True,4.0
179,179,179,001040A,12.0,22.8,10.8,0.26,5.0,0.0,0.0,1.0,0.0,4.0,0.0,2.4,Rollish,,22.0,0.8,4.0,2.0,,1.0,1.9,,False,,False,False,False,True,4.0
180,180,180,110001C,12.0,18.0,6.0,0.28,3.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,Medium,,15.0,3.0,1.0,1.0,,1.0,3.5,,False,,False,True,False,False,1.0
181,181,181,10329,12.0,23.7,11.7,0.29,6.0,0.0,0.0,1.0,0.0,3.0,2.0,2.0,Rollish,,22.0,1.7,5.0,3.5,,0.0,2.0,,False,,False,False,False,True,5.0
182,182,182,11058,12.0,29.2,17.2,0.29,7.0,0.0,0.0,1.0,1.0,0.0,5.0,1.7,Rollish,,29.0,0.2,5.0,5.25,,1.0,1.2,,False,,False,False,False,True,5.0
183,183,183,2148,12.0,29.2,17.2,0.29,7.0,0.0,0.0,0.0,2.0,1.0,4.0,1.7,Rollish,,29.0,0.2,5.0,5.0,,1.0,1.2,,False,,False,False,False,True,5.0
184,184,184,1257,12.0,29.3,17.3,0.29,8.0,0.0,0.0,0.0,1.0,2.0,5.0,1.5,Rollish,,29.0,0.3,7.0,6.25,,0.0,1.5,,False,,False,False,False,True,7.0
185,185,185,10248,12.0,29.0,17.0,0.3,7.0,0.0,0.0,1.0,0.0,2.0,4.0,1.7,Rollish,,29.0,0.0,6.0,5.0,,1.0,1.2,,False,,False,False,False,True,6.0
186,186,186,1338,12.0,29.1,17.1,0.3,7.0,0.0,0.0,0.0,1.0,3.0,3.0,1.7,Rollish,,29.0,0.1,6.0,4.75,,1.0,1.2,,False,,False,False,False,True,6.0
187,187,187,528,12.0,29.3,17.3,0.3,7.0,0.0,0.0,0.0,0.0,5.0,2.0,1.7,Rollish,,29.0,0.3,7.0,4.5,,1.0,1.2,,False,,False,False,False,True,7.0
188,188,188,447,12.0,29.3,17.3,0.3,8.0,0.0,0.0,0.0,0.0,4.0,4.0,1.5,Rollish,,29.0,0.3,8.0,6.0,,0.0,1.5,,False,,False,False,False,True,8.0
189,189,189,011100C,12.0,17.6,5.6,0.31,3.0,0.0,1.0,1.0,1.0,0.0,0.0,4.0,High,,15.0,2.6,0.0,0.25,,1.0,3.5,,False,,True,False,False,False,0.0
190,190,190,020010C,12.0,18.5,6.5,0.31,3.0,0.0,2.0,0.0,0.0,1.0,0.0,4.0,High,,15.0,3.5,1.0,0.5,,1.0,3.5,,False,,True,False,False,False,1.0
191,191,191,101010C,12.0,17.7,5.7,0.31,3.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,High,,15.0,2.7,1.0,0.5,,1.0,3.5,,False,,True,False,False,False,1.0
192,192,192,100111B,12.0,20.0,8.0,0.31,4.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,Medium,,15.0,5.0,2.0,1.75,,0.0,3.0,,False,,False,True,False,False,2.0
193,193,193,101002B,12.0,21.1,9.1,0.31,4.0,1.0,0.0,1.0,0.0,0.0,2.0,3.0,Medium,,15.0,6.1,2.0,2.0,,0.0,3.0,,False,,False,True,False,False,2.0
194,194,194,100030B,12.0,21.2,9.2,0.32,4.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,Medium,,15.0,6.2,3.0,1.5,,0.0,3.0,,False,,False,True,False,False,3.0
195,195,195,200000D,12.0,17.2,5.2,0.33,2.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,High,,8.0,9.2,0.0,0.0,,0.0,6.0,,False,,True,False,False,False,0.0
196,196,196,011011B,12.0,19.2,7.2,0.35,4.0,0.0,1.0,1.0,0.0,1.0,1.0,3.0,High,,15.0,4.2,2.0,1.5,,0.0,3.0,,False,,True,False,False,False,2.0
197,197,197,100239,12.0,25.0,13.0,0.35,6.0,0.0,1.0,0.0,0.0,2.0,3.0,2.0,Medium,,22.0,3.0,5.0,4.0,,0.0,2.0,,False,,False,True,False,False,5.0
198,198,198,1000068,12.0,29.7,17.7,0.35,7.0,1.0,0.0,0.0,0.0,0.0,6.0,1.7,Rollish,,29.0,0.7,6.0,6.0,,1.0,1.2,,False,,False,False,False,True,6.0
199,199,199,010201B,12.0,19.9,7.9,0.36,4.0,0.0,1.0,0.0,2.0,0.0,1.0,3.0,High,,15.0,4.9,1.0,1.5,,0.0,3.0,,False,,True,False,False,False,1.0
200,200,200,003000C,12.0,18.5,6.5,0.37,3.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,High,,15.0,3.5,0.0,0.0,,1.0,3.5,,False,,True,False,False,False,0.0
201,201,201,010120B,12.0,19.9,7.9,0.37,4.0,0.0,1.0,0.0,1.0,2.0,0.0,3.0,High,,15.0,4.9,2.0,1.25,,0.0,3.0,,False,,True,False,False,False,2.0
202,202,202,100200C,12.0,17.9,5.9,0.38,3.0,1.0,0.0,0.0,2.0,0.0,0.0,4.0,High,,15.0,2.9,0.0,0.5,,1.0,3.5,,False,,True,False,False,False,0.0
203,203,203,10167,12.0,30.3,18.3,0.38,8.0,0.0,0.0,1.0,0.0,1.0,6.0,1.5,Low,,29.0,1.3,7.0,6.5,,0.0,1.5,,False,,False,False,True,False,7.0
204,204,204,10086,12.0,36.0,24.0,0.39,9.0,0.0,0.0,1.0,0.0,0.0,8.0,1.3,Rollish,,36.0,0.0,8.0,8.0,,1.0,0.8,,False,,False,False,False,True,8.0
205,205,205,1176,12.0,36.0,24.0,0.39,9.0,0.0,0.0,0.0,1.0,1.0,7.0,1.3,Rollish,,36.0,0.0,8.0,7.75,,1.0,0.8,,False,,False,False,False,True,8.0
206,206,206,366,12.0,36.0,24.0,0.39,9.0,0.0,0.0,0.0,0.0,3.0,6.0,1.3,Rollish,,36.0,0.0,9.0,7.5,,1.0,0.8,,False,,False,False,False,True,9.0
207,207,207,285,12.0,36.0,24.0,0.39,10.0,0.0,0.0,0.0,0.0,2.0,8.0,1.2,Rollish,,36.0,0.0,10.0,9.0,,0.0,1.2,,False,,False,False,False,True,10.0
208,208,208,002101B,12.0,19.2,7.2,0.4,4.0,0.0,0.0,2.0,1.0,0.0,1.0,3.0,High,,15.0,4.2,1.0,1.25,,0.0,3.0,,False,,True,False,False,False,1.0
209,209,209,1419,12.0,23.7,11.7,0.4,6.0,0.0,0.0,0.0,1.0,4.0,1.0,2.0,Medium,,22.0,1.7,5.0,3.25,,0.0,2.0,,False,,False,True,False,False,5.0
210,210,210,1000149,12.0,26.7,14.7,0.4,6.0,1.0,0.0,0.0,0.0,1.0,4.0,2.0,Medium,,22.0,4.7,5.0,4.5,,0.0,2.0,,False,,False,True,False,False,5.0
211,211,211,001210B,12.0,19.7,7.7,0.42,4.0,0.0,0.0,1.0,2.0,1.0,0.0,3.0,High,,15.0,4.7,1.0,1.0,,0.0,3.0,,False,,True,False,False,False,1.0
212,212,212,101049,12.0,25.9,13.9,0.42,6.0,0.0,1.0,0.0,1.0,0.0,4.0,2.0,Medium,,22.0,3.9,4.0,4.25,,0.0,2.0,,False,,False,True,False,False,4.0
213,213,213,002020B,12.0,20.3,8.3,0.43,4.0,0.0,0.0,2.0,0.0,2.0,0.0,3.0,High,,15.0,5.3,2.0,1.0,,0.0,3.0,,False,,True,False,False,False,2.0
214,214,214,1095,12.0,36.6,24.6,0.43,10.0,0.0,0.0,0.0,1.0,0.0,9.0,1.2,Rollish,,36.0,0.6,9.0,9.25,,0.0,1.2,,False,,False,False,False,True,9.0
215,215,215,3039,12.0,25.4,13.4,0.45,6.0,0.0,0.0,0.0,3.0,0.0,3.0,2.0,Medium,,22.0,3.4,3.0,3.75,,0.0,2.0,,False,,False,True,False,False,3.0
216,216,216,20049,12.0,26.4,14.4,0.46,6.0,0.0,0.0,2.0,0.0,0.0,4.0,2.0,Medium,,22.0,4.4,4.0,4.0,,0.0,2.0,,False,,False,True,False,False,4.0
217,217,217,100077,12.0,32.0,20.0,0.48,8.0,0.0,1.0,0.0,0.0,0.0,7.0,1.5,Medium,,29.0,3.0,7.0,7.0,,0.0,1.5,,False,,False,True,False,False,7.0
218,218,218,00001A4,12.0,43.0,31.0,0.48,11.0,0.0,0.0,0.0,0.0,1.0,10.0,1.1,Rollish,,43.0,0.0,11.0,10.5,,1.0,0.6,,False,,False,False,False,True,11.0
219,219,219,00000C3,12.0,43.0,31.0,0.48,12.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,Rollish,,43.0,0.0,12.0,12.0,,0.0,1.0,,False,,False,False,False,True,12.0
220,220,220,000400B,12.0,21.0,9.0,0.5,4.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,High,,15.0,6.0,0.0,1.0,,0.0,3.0,,False,,True,False,False,False,0.0
221,221,221,2067,12.0,31.3,19.3,0.52,8.0,0.0,0.0,0.0,2.0,0.0,6.0,1.5,Medium,,29.0,2.3,6.0,6.5,,0.0,1.5,,False,,False,True,False,False,6.0
222,222,222,609,12.0,26.6,14.6,0.55,6.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,High,,22.0,4.6,6.0,3.0,,0.0,2.0,,False,,True,False,False,False,6.0
223,223,223,002102A,13.0,23.1,10.1,0.19,5.0,0.0,0.0,2.0,1.0,0.0,2.0,2.6,Rollish,,22.0,1.1,2.0,2.25,,1.0,2.1,,False,,False,False,False,True,2.0
224,224,224,001211A,13.0,22.8,9.8,0.2,5.0,0.0,0.0,1.0,2.0,1.0,1.0,2.6,Rollish,,22.0,0.8,2.0,2.0,,1.0,2.1,,False,,False,False,False,True,2.0
225,225,225,010121A,13.0,22.8,9.8,0.2,5.0,0.0,1.0,0.0,1.0,2.0,1.0,2.6,Rollish,,22.0,0.8,3.0,2.25,,1.0,2.1,,False,,False,False,False,True,3.0
226,226,226,011012A,13.0,23.0,10.0,0.2,5.0,0.0,1.0,1.0,0.0,1.0,2.0,2.6,Rollish,,22.0,1.0,3.0,2.5,,1.0,2.1,,False,,False,False,False,True,3.0
227,227,227,100112A,13.0,22.7,9.7,0.2,5.0,1.0,0.0,0.0,1.0,1.0,2.0,2.6,Rollish,,22.0,0.7,3.0,2.75,,1.0,2.1,,False,,False,False,False,True,3.0
228,228,228,002021A,13.0,22.9,9.9,0.21,5.0,0.0,0.0,2.0,0.0,2.0,1.0,2.6,Rollish,,22.0,0.9,3.0,2.0,,1.0,2.1,,False,,False,False,False,True,3.0
229,229,229,11229,13.0,23.2,10.2,0.21,6.0,0.0,0.0,1.0,1.0,2.0,2.0,2.2,Rollish,,22.0,1.2,4.0,3.25,,0.0,2.2,,False,,False,False,False,True,4.0
230,230,230,001130A,13.0,22.8,9.8,0.23,5.0,0.0,0.0,1.0,1.0,3.0,0.0,2.6,Rollish,,22.0,0.8,3.0,1.75,,1.0,2.1,,False,,False,False,False,True,3.0
231,231,231,000320A,13.0,23.2,10.2,0.25,5.0,0.0,0.0,0.0,3.0,2.0,0.0,2.6,Rollish,,22.0,1.2,2.0,1.75,,1.0,2.1,,False,,False,False,False,True,2.0
232,232,232,618,13.0,29.6,16.6,0.28,7.0,0.0,0.0,0.0,0.0,6.0,1.0,1.9,Rollish,,29.0,0.6,7.0,4.0,,1.0,1.4,,False,,False,False,False,True,7.0
233,233,233,1347,13.0,29.5,16.5,0.28,8.0,0.0,0.0,0.0,1.0,3.0,4.0,1.6,Rollish,,29.0,0.5,7.0,5.75,,0.0,1.6,,False,,False,False,False,True,7.0
234,234,234,537,13.0,29.6,16.6,0.28,8.0,0.0,0.0,0.0,0.0,5.0,3.0,1.6,Rollish,,29.0,0.6,8.0,5.5,,0.0,1.6,,False,,False,False,False,True,8.0
235,235,235,010202A,13.0,23.5,10.5,0.29,5.0,0.0,1.0,0.0,2.0,0.0,2.0,2.6,Medium,,22.0,1.5,2.0,2.5,,1.0,2.1,,False,,False,True,False,False,2.0
236,236,236,100031A,13.0,23.1,10.1,0.29,5.0,1.0,0.0,0.0,0.0,3.0,1.0,2.6,Medium,,22.0,1.1,4.0,2.5,,1.0,2.1,,False,,False,True,False,False,4.0
237,237,237,11148,13.0,29.2,16.2,0.29,7.0,0.0,0.0,1.0,1.0,1.0,4.0,1.9,Rollish,,29.0,0.2,5.0,4.75,,1.0,1.4,,False,,False,False,False,True,5.0
238,238,238,2238,13.0,29.3,16.3,0.29,7.0,0.0,0.0,0.0,2.0,2.0,3.0,1.9,Rollish,,29.0,0.3,5.0,4.5,,1.0,1.4,,False,,False,False,False,True,5.0
239,239,239,100248,13.0,29.3,16.3,0.29,7.0,0.0,1.0,0.0,0.0,2.0,4.0,1.9,Rollish,,29.0,0.3,6.0,5.0,,1.0,1.4,,False,,False,False,False,True,6.0
240,240,240,1428,13.0,29.3,16.3,0.29,7.0,0.0,0.0,0.0,1.0,4.0,2.0,1.9,Rollish,,29.0,0.3,6.0,4.25,,1.0,1.4,,False,,False,False,False,True,6.0
241,241,241,101003A,13.0,23.8,10.8,0.3,5.0,1.0,0.0,1.0,0.0,0.0,3.0,2.6,Medium,,22.0,1.8,3.0,3.0,,1.0,2.1,,False,,False,True,False,False,3.0
242,242,242,10338,13.0,29.1,16.1,0.3,7.0,0.0,0.0,1.0,0.0,3.0,3.0,1.9,Rollish,,29.0,0.1,6.0,4.5,,1.0,1.4,,False,,False,False,False,True,6.0
243,243,243,1000158,13.0,29.3,16.3,0.3,7.0,1.0,0.0,0.0,0.0,1.0,5.0,1.9,Rollish,,29.0,0.3,6.0,5.5,,1.0,1.4,,False,,False,False,False,True,6.0
244,244,244,200001C,13.0,20.1,7.1,0.32,3.0,2.0,0.0,0.0,0.0,0.0,1.0,4.3,Medium,,15.0,5.1,1.0,1.0,,1.0,3.8,,False,,False,True,False,False,1.0
245,245,245,101011B,13.0,20.7,7.7,0.32,4.0,1.0,0.0,1.0,0.0,1.0,1.0,3.3,Medium,,15.0,5.7,2.0,1.5,,0.0,3.3,,False,,False,True,False,False,2.0
246,246,246,100201B,13.0,21.2,8.2,0.32,4.0,1.0,0.0,0.0,2.0,0.0,1.0,3.3,Medium,,15.0,6.2,1.0,1.5,,0.0,3.3,,False,,False,True,False,False,1.0
247,247,247,020003A,13.0,24.6,11.6,0.32,5.0,0.0,2.0,0.0,0.0,0.0,3.0,2.6,Medium,,22.0,2.6,3.0,3.0,,1.0,2.1,,False,,False,True,False,False,3.0
248,248,248,3048,13.0,29.6,16.6,0.32,7.0,0.0,0.0,0.0,3.0,0.0,4.0,1.9,Rollish,,29.0,0.6,4.0,4.75,,1.0,1.4,,False,,False,False,False,True,4.0
249,249,249,2157,13.0,29.6,16.6,0.32,8.0,0.0,0.0,0.0,2.0,1.0,5.0,1.6,Rollish,,29.0,0.6,6.0,6.0,,0.0,1.6,,False,,False,False,False,True,6.0
250,250,250,100120B,13.0,21.2,8.2,0.33,4.0,1.0,0.0,0.0,1.0,2.0,0.0,3.3,Medium,,15.0,6.2,2.0,1.25,,0.0,3.3,,False,,False,True,False,False,2.0
251,251,251,000401A,13.0,23.9,10.9,0.33,5.0,0.0,0.0,0.0,4.0,0.0,1.0,2.6,Medium,,22.0,1.9,1.0,2.0,,1.0,2.1,,False,,False,True,False,False,1.0
252,252,252,3129,13.0,23.9,10.9,0.33,6.0,0.0,0.0,0.0,3.0,1.0,2.0,2.2,Medium,,22.0,1.9,3.0,3.25,,0.0,2.2,,False,,False,True,False,False,3.0
253,253,253,101139,13.0,24.9,11.9,0.33,6.0,0.0,1.0,0.0,1.0,1.0,3.0,2.2,Medium,,22.0,2.9,4.0,3.75,,0.0,2.2,,False,,False,True,False,False,4.0
254,254,254,010040A,13.0,23.6,10.6,0.34,5.0,0.0,1.0,0.0,0.0,4.0,0.0,2.6,Medium,,22.0,1.6,4.0,2.0,,1.0,2.1,,False,,False,True,False,False,4.0
255,255,255,20058,13.0,30.0,17.0,0.34,7.0,0.0,0.0,2.0,0.0,0.0,5.0,1.9,Rollish,,29.0,1.0,5.0,5.0,,1.0,1.4,,False,,False,False,False,True,5.0
256,256,256,020100C,13.0,19.1,6.1,0.35,3.0,0.0,2.0,0.0,1.0,0.0,0.0,4.3,High,,15.0,4.1,0.0,0.25,,1.0,3.8,,False,,True,False,False,False,0.0
257,257,257,110010C,13.0,19.0,6.0,0.35,3.0,1.0,1.0,0.0,0.0,1.0,0.0,4.3,High,,15.0,4.0,1.0,0.5,,1.0,3.8,,False,,True,False,False,False,1.0
258,258,258,100329,13.0,25.2,12.2,0.36,6.0,0.0,1.0,0.0,0.0,3.0,2.0,2.2,Medium,,22.0,3.2,5.0,3.5,,0.0,2.2,,False,,False,True,False,False,5.0
259,259,259,101100C,13.0,18.4,5.4,0.37,3.0,1.0,0.0,1.0,1.0,0.0,0.0,4.3,High,,15.0,3.4,0.0,0.25,,1.0,3.8,,False,,True,False,False,False,0.0
260,260,260,011101B,13.0,19.8,6.8,0.38,4.0,0.0,1.0,1.0,1.0,0.0,1.0,3.3,High,,15.0,4.8,1.0,1.25,,0.0,3.3,,False,,True,False,False,False,1.0
261,261,261,010210B,13.0,20.6,7.6,0.38,4.0,0.0,1.0,0.0,2.0,1.0,0.0,3.3,High,,15.0,5.6,1.0,1.0,,0.0,3.3,,False,,True,False,False,False,1.0
262,262,262,020011B,13.0,21.0,8.0,0.38,4.0,0.0,2.0,0.0,0.0,1.0,1.0,3.3,High,,15.0,6.0,2.0,1.5,,0.0,3.3,,False,,True,False,False,False,2.0
263,263,263,2319,13.0,24.0,11.0,0.38,6.0,0.0,0.0,0.0,2.0,3.0,1.0,2.2,Medium,,22.0,2.0,4.0,3.0,,0.0,2.2,,False,,False,True,False,False,4.0
264,264,264,1000239,13.0,26.8,13.8,0.38,6.0,1.0,0.0,0.0,0.0,2.0,3.0,2.2,Medium,,22.0,4.8,5.0,4.0,,0.0,2.2,,False,,False,True,False,False,5.0
265,265,265,10257,13.0,30.3,17.3,0.38,8.0,0.0,0.0,1.0,0.0,2.0,5.0,1.6,Rollish,,29.0,1.3,7.0,6.0,,0.0,1.6,,False,,False,False,False,True,7.0
